customerID,gender,senior,dependents,tenure,phone_lines,service,insurance,streaming,contract,billing,payment,charge_month,charge_total,churn
0513-RBGPE,1,0,2,2,2,2,3,0,3,2,3,3,2278.75,0
5160-UXJED,1,0,1,1,1,2,0,0,2,1,1,2,681.4,0
4115-NZRKS,2,1,0,1,1,3,0,2,1,2,2,3,574.35,0
0219-YTZUE,1,0,2,1,2,3,2,0,1,2,3,3,371.9,1
0623-IIHUG,2,1,0,1,0,2,1,1,1,2,2,2,840.1,1
4572-DVCGN,2,0,0,1,1,3,0,1,1,2,3,3,846,1
3351-NGXYI,2,1,0,1,2,2,1,0,1,2,2,2,889,0
8984-EYLLL,1,0,1,3,2,3,2,2,3,2,2,4,6823.4,0
9057-MSWCO,1,1,1,2,0,2,1,0,1,1,3,2,805.1,1
9833-TGFHX,1,0,2,2,2,3,1,2,2,1,2,4,4016.75,0
9294-TDIPC,1,0,1,1,1,1,0,0,1,1,1,1,83.75,0
5229-DTFYB,2,0,0,2,1,3,2,2,3,2,3,4,3959.15,0
0104-PPXDV,1,0,1,3,1,2,1,0,2,1,3,2,2878.55,0
5176-LMJXE,2,0,0,2,1,1,0,0,3,2,1,1,945.7,0
3583-KRKMD,1,0,0,1,1,3,1,0,1,2,3,3,1373.05,0
1010-DIAUQ,1,0,0,1,1,3,1,2,1,1,3,4,492.55,1
9069-LGEUL,1,0,1,1,1,2,1,1,1,2,3,2,1406,0
7302-ZHMHP,2,0,0,1,1,1,0,0,1,1,1,1,19.15,0
9571-EDEBV,1,0,1,3,2,3,1,2,2,2,3,4,6962.85,0
3520-FJGCV,1,0,2,3,2,3,4,2,3,2,3,4,8126.65,0
6563-VRERX,1,0,2,2,1,1,0,0,2,1,1,1,690.25,0
0259-GBZSH,1,0,0,1,2,3,0,1,1,2,2,3,181.5,1
6122-EFVKN,1,0,1,2,0,2,2,0,3,1,1,2,830.8,0
2805-EDJPQ,2,0,2,3,2,3,3,1,2,2,3,4,5608.4,0
6862-CQUMB,1,0,0,2,1,3,1,2,1,2,3,4,3646.8,0
7156-MXBJE,2,0,0,2,2,2,3,2,2,1,3,3,3662.25,0
6158-HDPXZ,1,0,0,1,0,2,0,0,1,1,1,1,25.35,0
9601-BRXPO,2,0,1,2,2,3,2,2,1,2,3,4,2566.5,1
2863-IMQDR,2,0,0,3,2,2,4,2,3,1,2,3,5308.7,0
5686-CMAWK,1,0,0,1,2,3,2,0,2,1,2,3,1410.25,0
5651-CRHKQ,2,0,1,2,1,3,3,0,2,2,3,3,3339.05,0
6905-NIQIN,1,0,0,1,1,2,1,0,1,1,1,2,50.65,1
8204-YJCLA,1,1,2,3,0,2,4,2,3,2,3,3,4732.35,0
5167-ZFFMM,1,0,0,1,2,3,1,1,1,2,3,4,90.85,1
6583-SZVGP,1,0,0,3,2,3,2,2,3,2,3,4,5067.45,0
4895-TMWIR,1,1,1,1,1,1,0,0,1,1,1,1,214.75,1
0533-BNWKF,2,1,1,3,2,3,2,0,1,2,2,3,4874.7,1
1708-PBBOA,2,0,0,2,0,2,4,1,2,2,2,2,2348.45,0
8782-LKFPK,1,0,0,2,2,3,1,1,1,2,1,4,4063,0
5522-JBWMO,1,0,1,1,1,2,0,0,1,1,2,2,44,0
3597-MVHJT,2,0,0,2,2,3,0,2,1,2,3,4,2595.25,0
9774-NRNAU,1,1,1,2,2,2,3,2,1,2,3,3,2309.55,0
0224-RLWWD,2,1,0,1,1,2,0,0,1,2,2,2,89.3,0
9967-ATRFS,2,0,0,1,1,1,0,0,1,1,1,1,367.55,0
3951-NJCVI,2,1,1,2,2,3,0,2,1,2,2,4,3944.5,0
2977-CEBSX,2,0,0,3,2,2,4,2,3,2,3,4,5965.95,0
0177-PXBAT,1,1,1,2,2,3,3,2,1,2,3,4,3694.7,0
6599-CEBNN,2,0,0,2,1,3,1,0,1,2,3,3,2524.45,1
2519-ERQOJ,1,1,0,2,0,2,2,2,1,2,2,2,1803.7,0
5876-QMYLD,2,0,2,1,1,1,0,0,2,1,1,1,415.1,0
2277-AXSDC,2,0,0,2,1,1,0,0,2,1,3,1,624.15,0
9442-JTWDL,2,0,0,1,1,1,0,0,2,1,3,1,237.7,0
0979-PHULV,1,0,2,3,2,3,1,2,1,2,3,4,7007.6,1
3067-SVMTC,2,0,1,3,1,2,2,0,2,1,3,2,3848.8,0
5495-GPSRW,1,0,0,1,1,1,0,0,3,2,1,1,419.4,0
7606-BPHHN,1,0,0,3,1,1,0,0,3,2,3,1,1468.75,0
4742-DRORA,1,0,2,3,2,3,2,1,2,2,3,4,5812,0
0111-KLBQG,1,1,2,2,1,3,1,2,1,2,1,4,2861.45,0
4800-VHZKI,2,0,0,1,1,1,0,0,1,2,1,1,19.9,1
7989-CHGTL,1,0,0,1,1,1,0,0,1,2,1,1,19.6,1
0334-GDDSO,1,1,0,1,2,3,1,0,1,2,2,3,233.7,1
4163-NCJAK,2,0,1,2,2,1,0,0,2,2,3,1,1066.15,0
5233-AOZUF,2,0,1,2,2,3,0,0,1,2,2,3,2149.05,0
5973-EJGDP,1,0,0,3,2,3,3,0,1,2,2,3,4473,0
1996-DBMUS,2,1,1,3,1,3,0,0,1,2,3,3,3545.05,0
7916-VCCPB,2,0,2,1,1,3,1,0,1,1,3,3,1195.75,0
4686-GEFRM,1,0,1,3,2,3,3,1,3,2,3,4,6858.9,0
5249-QYHEX,2,0,2,2,2,1,0,0,3,2,1,1,1024.7,0
0578-SKVMF,2,0,2,1,1,3,1,1,1,1,2,3,1845.9,1
5564-NEMQO,2,1,0,1,1,3,1,0,1,2,3,3,75.3,1
2233-FAGXV,2,0,2,1,2,1,0,0,1,2,1,1,132.25,0
5605-IYGFG,2,0,0,1,1,3,0,0,1,2,3,3,515.45,0
7663-ZTEGJ,1,0,1,2,2,3,3,1,2,1,3,4,2830.45,0
3935-TBRZZ,1,0,2,2,2,1,0,0,2,1,1,1,1110.5,0
8111-BKVDS,2,0,0,1,0,2,3,0,1,1,3,2,449.3,0
2055-SIFSS,2,1,1,3,2,2,0,0,1,1,3,2,2838.55,0
2806-MLNTI,1,1,1,3,2,3,2,2,2,2,3,4,5376.4,0
8734-DKSTZ,2,0,2,1,2,3,0,1,1,1,2,3,858.6,0
4360-PNRQB,1,0,0,1,2,3,0,0,1,2,3,3,1395.05,0
6152-ONASV,2,0,1,3,2,2,2,0,2,1,3,2,3975.7,0
9063-ZGTUY,2,0,2,3,1,1,0,0,1,2,1,1,1182.55,1
7781-HVGMK,2,0,2,3,0,2,4,2,3,2,3,3,4784.45,0
2181-UAESM,1,0,0,1,1,2,2,0,1,1,2,2,119.5,0
2957-LOLHO,1,0,0,1,1,2,0,0,1,2,3,2,518.9,1
6048-NJXHX,1,0,1,2,1,1,0,0,3,2,2,1,899.45,0
2320-SLKMB,2,0,0,2,0,2,2,1,1,2,3,2,1183.8,0
4980-URKXC,1,0,1,2,1,1,0,0,2,1,3,1,720.05,0
4376-KFVRS,1,0,2,3,2,3,4,2,3,2,3,4,8468.2,0
5886-VLQVU,1,0,1,2,2,3,1,1,1,2,3,3,3161.2,0
3577-AMVUX,1,0,0,1,1,2,2,0,1,1,1,2,55.05,0
0771-WLCLA,2,0,2,1,2,3,3,2,1,2,2,4,1882.55,0
5628-RKIFK,2,1,0,3,2,3,1,2,1,1,3,4,5070.4,0
0206-TBWLC,2,0,1,3,2,3,4,2,2,2,1,4,6049.5,0
2937-FTHUR,2,0,1,1,2,2,1,1,1,1,2,3,1166.7,0
1910-FMXJM,2,0,1,2,1,3,0,1,1,1,2,3,2937.65,0
7752-XUSCI,2,0,0,3,2,3,2,2,1,2,2,4,6396.45,1
4110-PFEUZ,2,0,0,1,1,3,0,0,1,1,1,3,69.55,1
0732-OCQOC,2,0,2,3,2,1,0,0,3,2,3,1,1270.25,0
5168-MSWXT,1,0,2,1,1,3,1,2,1,2,2,4,759.55,0
1090-ESELR,1,0,2,3,1,3,3,2,3,1,3,4,7611.55,0
8592-PLTMQ,2,0,0,3,2,1,0,0,2,1,1,1,1642.75,0
5760-WRAHC,2,1,0,1,1,2,3,1,1,2,1,3,1545.4,0
8847-GEOOQ,1,0,1,3,0,2,3,2,1,2,3,3,3582.4,0
0256-LTHVJ,2,0,2,2,1,3,0,1,1,2,2,3,2227.1,1
4785-FCIFB,2,0,1,3,2,1,0,0,3,1,1,1,1417.9,0
8313-NDOIA,2,0,0,2,2,3,2,2,1,2,2,4,2494.65,0
5149-CUZUJ,1,0,2,2,1,3,3,1,2,1,3,4,2768.35,0
0942-KOWSM,2,0,2,2,1,2,3,2,3,1,3,3,2369.3,0
4237-CLSMM,1,0,1,1,1,1,0,0,1,1,1,1,38,0
1452-VOQCH,1,0,0,1,2,3,0,0,1,2,2,3,75.1,0
4719-UMSIY,1,0,1,1,1,1,0,0,1,1,1,1,100.9,0
6614-VBEGU,2,0,1,2,1,2,1,2,1,2,3,3,1614.05,0
0880-TKATG,1,0,2,1,2,3,1,2,1,1,2,4,385.9,1
3811-VBYBZ,1,0,0,1,2,3,1,2,1,2,2,4,673.25,1
1480-BKXGA,1,1,1,3,2,3,4,2,3,2,3,4,8404.9,0
2996-XAUVF,1,0,0,3,0,2,1,1,3,2,1,2,2799.75,0
9076-AXYIK,1,1,1,3,2,3,2,2,3,1,2,4,6538.45,0
5968-XQIVE,1,0,2,3,2,3,1,1,2,2,2,3,6588.95,0
8896-RAZCR,2,0,1,2,1,1,0,0,3,1,1,1,868.1,0
4640-UHDOS,2,0,2,1,1,2,0,1,1,1,2,2,734.35,1
4933-IKULF,2,1,0,1,1,1,0,0,2,1,1,1,330.6,0
3583-EKAPL,1,0,0,1,1,2,0,1,1,2,2,2,55,1
1304-BCCFO,1,0,1,1,1,2,1,2,1,2,1,3,564.4,0
4104-PVRPS,1,0,1,2,1,2,2,0,1,1,1,2,1315.35,0
9399-APLBT,2,0,2,1,1,3,1,0,1,2,2,3,74.7,1
2359-KMGLI,1,0,0,2,2,3,1,0,1,2,2,3,1861.5,1
3780-DDGSE,1,1,2,2,1,2,2,2,1,2,2,3,2747.2,0
4431-EDMIQ,2,0,2,1,1,2,4,1,1,2,2,3,554.05,0
0306-JAELE,1,0,0,1,1,3,1,2,1,2,2,4,453.4,1
6227-HWPWX,2,0,1,1,1,3,0,0,1,1,3,3,994.8,1
0486-LGCCH,1,0,2,1,1,1,0,0,3,1,1,1,225.75,0
0447-BEMNG,2,0,1,3,0,2,2,1,1,2,3,2,2145,1
4612-SSVHJ,2,1,0,1,1,3,0,1,1,2,2,3,1671.6,0
5168-MQQCA,2,0,1,3,2,3,3,2,2,2,3,4,8003.8,0
5949-XIKAE,2,0,2,1,1,3,1,1,1,2,2,3,680.05,1
7971-HLVXI,1,0,2,3,2,3,0,1,3,2,3,3,6130.85,0
9094-AZPHK,2,0,0,1,2,3,1,2,1,2,2,4,1415,0
3649-JPUGY,1,0,0,3,2,2,3,2,3,2,3,3,6201.95,0
4472-LVYGI,2,0,2,1,0,2,3,1,3,2,3,2, ,0
8372-JUXUI,1,0,1,1,2,3,0,0,1,2,2,3,74.35,1
3552-CTCYF,1,0,2,3,2,3,2,2,3,2,3,4,6597.25,0
6778-YSNIH,2,0,0,1,1,2,1,1,1,2,2,2,114.15,0
0388-EOPEX,2,0,1,1,1,3,1,0,1,2,2,3,139.4,1
5756-OZRIO,1,1,1,3,2,2,1,1,2,1,3,3,3902.6,0
6579-JPICP,1,0,0,1,1,1,0,0,1,1,1,1,20.4,0
8205-OTCHB,1,0,0,1,0,2,2,1,2,2,3,2,903.6,1
4134-BSXLX,1,0,1,2,1,2,3,0,1,1,1,3,1785.65,0
0505-SPOOW,2,0,1,3,1,1,0,0,3,1,3,1,1397.65,0
6235-VDHOM,2,1,0,1,0,2,1,0,1,1,2,1,131.05,1
7783-YKGDV,2,0,0,1,2,3,3,1,1,2,3,4,1238.45,1
4374-YMUSQ,1,0,0,2,2,3,4,2,2,1,3,4,3899.05,0
4513-CXYIX,2,1,1,3,2,3,1,0,3,2,3,3,5676,0
3957-HHLMR,2,0,2,3,2,2,1,1,2,1,3,3,4543.15,0
7803-XOCCZ,2,0,2,3,1,3,3,0,1,2,3,3,4326.8,0
5736-YEJAX,1,0,1,3,2,2,4,1,3,2,3,3,5502.55,0
5609-CEBID,2,1,0,1,2,3,2,1,1,2,2,4,1782.4,1
8981-FJGLA,1,0,1,1,2,3,1,0,1,2,1,3,851.8,0
7218-HKQFK,1,0,1,1,1,3,1,2,1,2,2,4,167.5,1
4636-QRJKY,2,0,2,1,2,3,1,0,1,2,2,3,502.85,1
1135-LMECX,2,0,0,1,1,1,0,0,1,1,1,1,19.85,0
4332-MUOEZ,1,1,2,1,1,3,3,1,2,1,3,4,1818.3,0
8535-SFUTN,1,0,0,3,2,3,2,2,1,2,2,4,6300.15,0
5956-VKDTT,2,1,1,1,2,3,0,0,1,2,2,3,334.8,1
8677-HDZEE,2,0,0,3,2,3,2,2,1,2,3,4,5916.95,0
2475-MROZF,1,0,0,2,2,3,4,0,1,2,3,4,2852.4,0
9412-GHEEC,1,0,0,2,2,3,2,2,1,1,3,4,4131.95,1
3482-ABPKK,2,0,0,2,1,2,2,0,2,1,1,2,1546.3,0
6705-LXORM,2,1,1,1,1,3,0,0,1,1,2,3,302.6,0
0257-ZESQC,2,1,1,2,1,3,1,0,1,2,3,3,1929.35,1
7531-GQHME,1,0,0,1,1,1,0,0,1,1,3,1,265.45,0
5174-ITUMV,1,0,2,3,2,3,2,2,2,2,2,4,6989.45,0
4109-CYRBD,1,1,1,2,2,2,0,0,1,2,2,2,1442,0
0913-XWSCN,1,0,2,3,2,3,0,1,1,1,3,3,4713.4,0
6825-UYPFK,2,0,0,1,2,3,0,0,1,1,3,3,1758.6,1
8397-MVTAZ,1,0,1,2,2,3,1,2,1,2,2,4,3480,1
0750-EBAIU,1,0,0,3,1,3,2,1,2,1,2,4,4738.3,0
8606-CIQUL,1,1,2,3,2,3,4,2,3,2,3,4,8399.15,0
3571-DPYUH,1,0,2,3,2,3,2,1,2,2,3,4,5430.35,0
7601-GNDYK,1,0,2,2,1,1,0,0,3,1,1,1,686.95,0
0356-OBMAC,2,1,0,3,2,3,3,1,3,2,3,4,5706.3,0
8067-NIOYM,2,0,2,2,1,1,0,0,3,2,3,1,490.65,0
1403-GYAFU,1,0,2,3,1,1,0,0,3,1,3,1,1360.25,0
4234-XTNEA,1,0,0,1,1,3,0,1,1,2,2,3,174.45,0
1297-VQDRP,1,1,2,3,2,3,2,2,2,2,3,4,7379.8,0
9282-IZGQK,2,0,0,1,2,3,0,1,1,2,2,3,85,1
5348-CAGXB,1,0,0,1,2,3,1,1,1,2,2,3,1021.75,0
0621-HJWXJ,2,0,1,3,2,3,1,0,1,2,3,3,5029.05,0
5844-QVTAT,2,0,2,2,1,2,3,0,2,2,1,2,1955.4,0
8905-IAZPF,2,0,1,3,1,3,1,2,2,2,3,4,6744.2,0
5394-MEITZ,2,0,2,3,1,2,3,2,3,2,3,3,4946.7,0
6859-QNXIQ,2,0,2,3,2,3,4,2,3,2,3,4,8248.5,0
2782-LFZVW,2,0,0,1,2,2,0,1,1,2,1,2,601.6,0
2866-IKBTM,2,0,0,1,1,1,0,0,1,1,1,1,19.55,0
1342-JPNKI,1,0,0,1,2,3,0,1,1,2,3,3,834.1,1
2817-NTQDO,1,0,0,1,0,2,2,1,1,2,3,2,597,1
7129-AZJDE,1,0,2,2,1,3,0,1,2,2,3,3,2647.2,0
6986-IJDHX,1,0,2,2,1,3,1,1,1,2,1,3,3266,1
2560-PPCHE,2,0,0,3,2,3,2,2,2,2,3,4,6744.25,0
4676-MQUEA,1,1,1,3,2,3,3,1,2,2,3,4,5265.5,0
8138-EALND,1,0,0,1,1,1,0,0,1,1,1,1,311.6,0
3580-HYCSP,1,0,2,3,2,3,3,2,3,2,3,4,7966.9,0
1352-HNSAW,2,0,2,3,2,3,4,2,3,2,3,4,8220.4,0
2075-PUEPR,1,0,2,3,1,1,0,0,3,1,3,1,1153.25,0
1982-FEBTD,2,0,2,1,2,1,0,0,3,2,3,1,514.75,0
5301-GAUUY,1,0,0,2,2,3,1,0,1,2,3,3,2596.15,1
5791-KAJFD,2,0,2,3,2,2,2,1,2,2,3,3,3808,0
2654-VBVPB,2,0,0,1,1,1,0,0,1,1,3,1,19.9,0
1154-HYWWO,1,0,0,2,1,2,3,1,2,1,1,3,2708.2,0
2501-XWWTZ,1,0,0,1,1,3,0,0,1,1,2,3,760.05,0
3716-UVSPD,1,0,0,1,1,2,1,0,1,2,2,2,49.3,0
6815-ABQFQ,1,0,1,3,2,3,2,2,2,2,2,4,6033.3,0
7343-EOBEU,1,0,1,1,2,1,0,0,1,2,1,1,89.05,0
3701-SFMUH,1,0,2,1,1,2,1,2,1,1,3,3,516.15,0
6103-LIANB,1,0,2,3,2,3,1,2,3,2,3,4,5861.75,0
7319-VENRZ,1,0,0,1,1,2,2,1,1,1,3,3,445.95,0
5846-NEQVZ,1,0,2,3,1,2,3,1,3,2,3,3,4973.4,0
6967-QIQRV,1,0,2,1,1,3,2,2,2,1,2,4,1667.25,0
5781-RFZRP,1,0,1,3,2,2,3,1,3,1,3,3,5357.75,0
0939-YAPAF,2,0,0,2,2,3,1,2,1,2,2,4,3527.6,1
0308-IVGOK,2,0,0,1,0,2,3,0,2,2,3,2,422.6,0
7293-LSCDV,2,0,2,3,1,1,0,0,3,2,3,1,1103.25,0
7025-WCBNE,1,1,0,2,2,2,2,0,3,1,3,2,2754,0
5756-JYOJT,2,0,0,1,1,2,2,1,2,1,3,3,697.25,0
4710-FDUIZ,1,0,1,3,2,3,1,2,2,1,3,4,5614.45,1
6030-REHUX,2,1,1,2,2,3,3,2,1,2,2,4,3204.4,0
9548-LIGTA,1,0,1,3,1,2,3,2,3,2,1,3,4747.65,0
5150-LJNSR,1,0,2,2,2,3,2,1,2,1,3,4,3082.1,0
8270-RKSAP,1,0,0,1,1,3,0,0,1,2,2,3,597.9,0
6522-YRBXD,1,1,1,2,2,3,2,1,1,2,2,4,3365.4,0
2640-LYMOV,1,0,0,1,1,1,0,0,1,2,1,1,38.8,0
1218-VKFPE,2,0,2,1,1,1,0,0,1,1,1,1,233.55,1
3627-FHKBK,2,0,0,1,1,3,1,0,1,1,1,3,75.3,1
2865-TCHJW,2,1,0,1,2,3,1,1,1,2,2,3,346.2,1
1423-BMPBQ,2,0,2,1,1,1,0,0,1,2,1,1,19,0
2393-DIVAI,2,0,0,1,1,1,0,0,1,2,1,1,61.7,0
5192-EBGOV,2,1,0,1,2,3,0,1,1,2,2,3,85.7,1
4568-KNYWR,1,0,0,3,1,2,2,1,3,2,3,3,3342.45,0
8752-IMQOS,1,0,2,1,1,1,0,0,2,1,1,1,85.1,0
0742-LAFQK,1,0,1,3,2,3,3,1,3,2,2,4,7422.1,0
0795-LAFGP,1,0,2,3,2,2,4,2,3,1,2,4,6668.05,0
0619-OLYUR,1,0,1,3,2,3,3,2,3,2,3,4,8071.05,0
5512-IDZEI,1,0,2,2,2,1,0,0,2,1,2,1,1174.8,0
0459-SPZHJ,1,0,2,3,2,2,3,2,3,1,3,3,5435,0
0215-BQKGS,1,0,0,2,1,3,3,0,1,2,3,3,2438.6,0
9244-ZVAPM,1,0,0,1,1,2,0,0,1,1,1,2,45.6,0
0719-SYFRB,2,0,0,1,2,2,3,0,1,2,1,3,713.75,1
8208-EUMTE,1,0,0,1,0,2,4,1,3,1,1,2,916.15,0
5172-MIGPM,1,0,0,1,2,2,1,1,1,1,1,3,237.2,0
1710-RCXUS,1,0,1,3,2,3,1,1,2,2,3,4,4614.55,0
0374-FIUCA,1,0,1,3,1,1,0,0,3,2,3,1,1414.45,0
5839-SUYVZ,1,0,0,1,1,3,1,0,1,2,3,3,1170.5,0
5173-ZXXXL,1,0,0,1,1,1,0,0,2,1,1,1,47.7,0
1096-ADRUX,2,0,2,3,2,3,0,0,2,2,3,3,4859.25,0
2001-MCUUW,1,0,0,2,2,3,3,2,3,1,2,4,4903.2,0
2731-GJRDG,2,0,0,2,2,3,3,2,2,2,3,4,3608,0
4723-BEGSG,1,0,1,3,2,2,3,2,3,1,3,3,6094.25,0
6516-NKQBO,1,0,2,2,1,2,3,2,3,1,3,3,3084.9,0
8672-OAUPW,1,0,1,3,1,2,1,0,2,1,3,2,2356.75,0
8207-DMRVL,1,0,2,3,2,3,4,2,3,1,3,4,8306.05,0
3419-SNJJD,2,1,1,3,2,3,2,2,1,1,3,4,6786.4,1
6543-CPZMK,1,0,2,1,0,2,1,0,1,2,2,1,248.95,1
4765-OXPPD,2,0,2,1,1,2,4,0,1,1,1,3,663.05,1
2804-ETQDK,1,0,1,3,1,1,0,0,3,1,1,1,1357.1,0
6689-VRRTK,2,1,0,2,2,3,3,2,2,2,3,4,4860.35,0
7138-GIRSH,1,0,0,3,2,2,2,1,3,1,3,3,3418.2,0
9396-ZSFLL,2,0,0,1,2,2,0,0,1,1,1,2,631.4,0
6464-KEXXH,1,0,0,1,0,2,0,0,1,2,3,1,186.3,0
7134-MJPDY,2,1,0,3,2,3,2,2,2,2,3,4,6976.75,0
5240-CAOYT,2,0,0,3,2,3,3,0,1,2,3,3,4884.85,0
4059-IIEBK,2,0,0,1,2,3,1,0,1,2,3,3,522.95,0
4881-JVQOD,1,1,2,1,0,2,0,1,1,2,3,2,362.6,0
0516-UXRMT,2,0,0,3,2,3,3,0,2,2,2,4,5755.8,0
4851-BQDNX,1,0,2,2,1,3,1,1,2,2,2,3,3355.65,0
5148-HKFIR,2,0,0,1,1,1,0,0,3,1,1,1,406.95,0
1009-IRMNA,2,0,0,1,1,1,0,0,1,1,3,1,137.6,1
3003-CMDUU,2,0,1,2,1,3,1,2,1,2,2,4,2395.7,0
5016-IBERQ,1,0,1,1,2,3,2,0,1,1,2,3,1968.1,0
6797-UCJHZ,2,1,1,3,2,3,2,2,2,1,3,4,6819.45,0
2469-DTSGX,2,1,0,3,2,3,3,2,3,1,2,4,7943.45,0
4554-YGZIH,1,1,1,3,2,3,1,1,1,1,3,4,4547.25,1
5099-BAILX,1,1,2,2,2,3,3,2,1,2,3,4,4687.9,1
9931-KGHOA,2,0,1,2,2,2,1,0,1,1,3,2,2473.95,0
1775-KWJKQ,1,0,2,3,2,2,4,2,3,1,3,3,6562.9,0
7665-VIGUD,1,0,0,1,1,1,0,0,2,1,1,1,176.3,0
9411-TPQQV,2,0,0,2,0,2,2,2,2,2,3,2,2236.2,0
7207-RMRDB,2,0,2,3,2,3,2,2,1,2,2,4,6985.65,1
7954-MLBUN,1,0,0,2,1,3,2,2,3,1,3,4,3109.9,0
2077-DDHJK,2,0,1,3,2,2,4,0,3,1,3,3,4911.35,0
4913-EHYUI,1,1,2,3,2,3,2,2,2,2,3,4,5794.65,1
0195-IESCP,1,0,1,1,2,3,0,1,1,2,2,3,855.3,1
9574-BOSMD,1,0,2,3,2,1,0,0,3,1,3,1,1620.2,0
4580-TMHJU,2,0,2,2,1,2,0,1,1,1,2,2,2499.3,1
0970-ETWGE,1,0,0,1,1,3,0,2,1,2,2,3,89.55,1
4908-XAXAY,2,1,0,3,1,3,2,1,2,2,3,3,4287.2,0
8404-VLQFB,2,0,2,1,2,1,0,0,1,2,2,1,394.85,0
1626-ERCMM,1,1,1,1,2,3,0,2,1,2,2,4,1899.65,1
0887-HJGAR,1,0,0,1,1,2,0,0,1,2,1,2,45.7,1
2391-IPLOP,1,0,2,3,2,2,2,1,2,2,2,3,3442.15,0
5644-PDMZC,2,1,0,1,2,3,1,1,1,1,2,3,161.5,1
3509-GWQGF,1,1,0,2,1,3,0,0,1,1,3,3,1732.6,0
9576-ANLXO,2,0,0,1,1,3,0,0,1,2,3,3,222.3,1
2024-BASKD,2,0,0,1,1,3,1,0,1,2,1,3,74.6,1
5845-BZZIB,1,0,2,2,1,1,0,0,3,1,1,1,655.3,0
1140-UKVZG,2,0,0,1,2,1,0,0,1,1,1,1,475.25,0
4160-AMJTL,2,1,0,1,1,1,0,0,1,1,2,1,164.3,1
5183-SNMJQ,1,0,0,1,1,3,1,2,1,2,3,4,865.1,0
8100-PNJMH,1,0,2,3,2,2,4,2,3,2,3,3,6132.7,0
7838-LAZFO,1,0,1,2,1,2,3,2,2,1,3,3,3597.5,0
4464-JCOLN,1,0,2,1,1,1,0,0,2,1,1,1,35.9,1
2085-JVGAD,1,0,1,2,1,1,0,0,1,1,3,1,697.65,0
5650-VDUDS,2,0,0,1,0,2,0,0,1,2,1,1,96.05,1
8095-WANWK,2,0,0,1,1,2,0,0,1,1,1,2,428.7,0
3030-ZKIWL,1,0,0,1,1,1,0,0,1,1,1,1,20.05,0
9565-FLVCG,1,0,2,3,2,2,2,1,3,2,1,3,4459.15,0
8755-OGKNA,2,0,2,3,1,1,0,0,3,1,3,1,1167.6,0
2800-VEQXM,2,0,0,1,1,3,1,0,1,2,1,3,238.1,0
7538-GWHML,2,0,0,1,1,3,0,0,1,1,2,3,145.15,1
5533-RJFTJ,1,0,0,3,0,2,1,0,1,2,3,2,1453.1,0
3859-CVCET,2,0,0,1,1,2,0,0,1,1,1,2,191.05,1
0214-JHPFW,2,0,1,3,0,2,3,2,3,1,3,2,4039.3,0
5642-MHDQT,2,0,2,3,1,1,0,0,2,2,3,1,1039.45,0
3088-FVYWK,1,0,2,3,2,1,0,0,3,1,3,1,1336.1,0
3276-HDUEG,2,0,0,1,2,3,0,0,1,2,1,3,75.05,1
9092-GDZKO,1,0,0,1,2,1,0,0,1,2,3,1,493.4,0
0823-HSCDJ,1,1,0,3,0,2,1,2,1,2,2,2,2550.9,1
3729-OWRVL,1,1,0,3,2,3,3,2,3,2,2,4,7246.15,0
2324-AALNO,2,0,0,3,2,1,0,0,2,1,3,1,1203.95,0
0822-GAVAP,2,0,0,1,0,2,0,1,1,2,2,2,62.25,1
5760-IFJOZ,1,0,0,1,2,3,2,2,1,1,1,4,313.6,0
2826-UWHIS,1,0,1,2,2,3,1,0,1,1,3,3,3775.85,0
1448-PWKYE,1,0,2,1,1,3,0,1,1,1,2,3,80,1
7501-IWUNG,2,0,2,3,1,2,2,2,3,2,3,3,4616.05,0
4957-TREIR,1,0,0,1,1,2,2,1,1,2,3,3,195.65,0
7251-LJBQN,2,1,0,2,2,3,2,2,2,2,3,4,4188.4,0
8040-MNRTF,2,0,0,1,1,3,0,0,1,1,1,3,71.1,0
1536-HBSWP,2,0,0,1,1,2,1,0,1,2,2,2,49.9,0
5313-FPXWG,1,0,0,3,2,1,0,0,2,2,3,1,1266.4,0
0067-DKWBL,1,1,0,1,1,2,1,0,1,2,2,2,91.1,1
0946-FKYTX,1,0,0,3,0,2,1,0,2,1,1,2,1623.4,0
5076-YVXCM,1,0,0,3,2,3,0,1,1,1,3,3,4149.45,0
8262-COGGB,1,0,0,1,1,1,0,0,1,2,1,1,20.45,0
6663-JOCQO,1,0,2,2,2,2,3,1,2,2,3,3,2344.5,0
9620-QJREV,1,0,1,2,1,1,0,0,2,1,3,1,1013.05,0
2276-YDAVZ,2,0,0,1,2,3,0,0,1,2,3,3,270.7,1
2682-KEVRP,2,1,0,1,1,1,0,0,2,2,1,1,417,0
2480-JZOSN,2,0,1,1,1,1,0,0,1,2,1,1,20.65,0
0078-XZMHT,1,0,1,3,2,2,3,2,3,2,3,3,6316.2,0
5896-NPFWW,1,0,2,1,1,2,1,0,1,2,2,2,168.15,1
9978-HYCIN,1,1,2,2,1,3,1,1,2,2,3,3,4018.05,0
8338-QIUNR,1,0,2,3,2,2,3,0,3,2,3,3,4811.6,0
1525-LNLOJ,1,0,2,3,2,2,1,1,3,2,3,3,4189.7,0
9450-TRJUU,1,0,0,2,2,3,0,1,1,1,2,3,2848.45,0
1766-GKNMI,1,0,0,2,2,3,0,1,1,2,2,3,2516.2,0
